model_key,relation_key,relation_group,subject,question_one_line,gold_answer_one_line,model_answer_one_line,judge_label,delta_cos,hall_rate_answered,n_test
llama3_1_8b_instruct,person_father,factual,Anthony van Dyck,Who is Anthony van Dyck's father?,Franchois Van Dyck,Adrian Buekels van Dyck.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Antoine Lavoisier,Who is Antoine Lavoisier's father?,Jean-Antoine de Lavoisier,Jean-Baptiste Paulin Guillaume Lavoisier.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Antoine de Saint-Exupéry,Who is Antoine de Saint-Exupéry's father?,Jean Marc de Saint-Exupéry,Jean-Baptiste de Saint-Exupéry.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Antoine-Jean Gros,Who is Antoine-Jean Gros's father?,Jean-Antoine Gros,François Gros.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Anton Raphael Mengs,Who is Anton Raphael Mengs's father?,Ismael Israel Mengs,Isaak Mengs.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Archimedes,Who is Archimedes's father?,Fidias,Phidias or possibly an astronomer named Metrodorus.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Arielle Dombasle,Who is Arielle Dombasle's father?,Jean Louis Melchior Sonnery,"French diplomat and diplomatist, Jean de Gunzburg.",HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Aristophanes,Who is Aristophanes's father?,Philippus,Glaucus of Athens.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Arrigo Boito,Who is Arrigo Boito's father?,Silvestro Boito,Francesco Boito.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Arthur Balfour,Who is Arthur Balfour's father?,James Maitland Balfour,"Sir James Balfour, 2nd Baronet.",HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Arthur Rimbaud,Who is Arthur Rimbaud's father?,Frédéric Rimbaud,Ferdinand Rimbaud.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,"Arthur Wellesley, 1st Duke of Wellington","Who is Arthur Wellesley, 1st Duke of Wellington's father?","Garret Wesley, 1st Earl of Mornington",Garrett Wellesley.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Audrey Hepburn,Who is Audrey Hepburn's father?,Joseph Victor Anthony Hepburn-Ruston,Joseph Victor Anthony Ruston.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,August Strindberg,Who is August Strindberg's father?,Carl Oscar Strindberg,Lars Johan August Strindberg.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,August von Kotzebue,Who is August von Kotzebue's father?,Levin Kotzebue,Ludwig August von Kotzebue's father was Ludwig August von Kotzebue.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Auguste Rodin,Who is Auguste Rodin's father?,Jean Baptiste Rodin,"François Rodin, a police officer.",HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Augustus John,Who is Augustus John's father?,Edwin William John,Dinham Snell John.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Basil of Caesarea,Who is Basil of Caesarea's father?,Basil the Elder,Macarius of Caesarea.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Beatrix Potter,Who is Beatrix Potter's father?,Rupert William Potter,Hugo Potter.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Benedictus de Spinoza,Who is Benedictus de Spinoza's father?,Miguel de Espinoza,Mico Uilenburg.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Benito Mussolini,Who is Benito Mussolini's father?,Alessandro Mussolini,Aldo Mussolini.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Benjamin Netanyahu,Who is Benjamin Netanyahu's father?,Benzion Netanyahu,Fritz Otto Netanyahu.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Benjamin West,Who is Benjamin West's father?,John West,Valentine West.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Bernard of Clairvaux,Who is Bernard of Clairvaux's father?,Tescelin de Fontaine,William of Chambley.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Bernie Sanders,Who is Bernie Sanders's father?,Eli Sanders,Elsie Arons and David Sanders.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Berthe Morisot,Who is Berthe Morisot's father?,Edmé Tiburce Morisot,"Yves-Marie Morisot, a public administrator.",HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Bertrand Russell,Who is Bertrand Russell's father?,"John Russell, Viscount Amberley","John Russell, 1st Earl Russell.",HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Bing Crosby,Who is Bing Crosby's father?,Harry Lowe Crosby,Harry Lafferty.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Bjørnstjerne Bjørnson,Who is Bjørnstjerne Bjørnson's father?,Peder Bjørnson,Bjørn Magnus Bjørnson.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Boethius,Who is Boethius's father?,Manlius Boethius,Petronius Probus.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Bono,Who is Bono's father?,Bob Hewson,Robert Henry Breen.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Boris Yeltsin,Who is Boris Yeltsin's father?,Nikolai Ignatievich Yeltsin,Boris Yeltsin's father was Yakov Yeltsin.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Brigitte Bardot,Who is Brigitte Bardot's father?,Louis Bardot,Charles Haas.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Buckminster Fuller,Who is Buckminster Fuller's father?,Richard Buckminster Fuller,Richard Buckminster Fuller's father was Richard Buckminster Fuller Sr.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Béla Bartók,Who is Béla Bartók's father?,Béla Bartók,Vilmos Bartók.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,C. S. Lewis,Who is C. S. Lewis's father?,Albert James Lewis,Albert James Hamilton.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Camilla Baginskaite,Who is Camilla Baginskaite's father?,Tadas Baginskas,Vladimir Baginskas.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Camille Pissarro,Who is Camille Pissarro's father?,Frédéric-Abraham-Gabriel Pissarro,Fernand Gustave Pissarro.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Camillo Benso di Cavour,Who is Camillo Benso di Cavour's father?,Michele Benso di Cavour,Marquis Michele Benso.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Caravaggio,Who is Caravaggio's father?,Fermo Merixio,Fenton Micheli.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Carl Friedrich Gauss,Who is Carl Friedrich Gauss's father?,Gebhard Dietrich Gauss,Johann Ludwig Gauss.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Carl Jung,Who is Carl Jung's father?,Johann Paul Achilles Jung,Carl Jung's father was Emil Jung.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Caspar David Friedrich,Who is Caspar David Friedrich's father?,Adolph Gottlieb Friedrich,Michael Friedrich.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Catherine Deneuve,Who is Catherine Deneuve's father?,Maurice Dorléac,Maurice Rudamel.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Catherine Zeta-Jones,Who is Catherine Zeta-Jones's father?,David James Jones,Dante Colosimo.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Cecil Beaton,Who is Cecil Beaton's father?,Ernest Walter Hardy Beaton,Sir Montague Beaton.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Charles Aznavour,Who is Charles Aznavour's father?,Misha Aznavourian,Misho Mirzoyan.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Charles Gounod,Who is Charles Gounod's father?,François-Louis Gounod,"Philippe Gounod, a French army officer.",HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Charles XIV John of Sweden,Who is Charles XIV John of Sweden's father?,Jean Henri Bernadotte,Jean-Baptiste Bernadotte.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Charles-François Daubigny,Who is Charles-François Daubigny's father?,Edmé-François Daubigny,Jean-Baptiste Dupré.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Charles-Maurice de Talleyrand-Périgord,Who is Charles-Maurice de Talleyrand-Périgord's father?,Charles-Daniel de Talleyrand-Périgord,"Charles-Guillaume, Count of Talleyrand-Périgord.",HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Chiang Kai-shek,Who is Chiang Kai-shek's father?,Chiang Chao-tsung,Chao Chung-huan.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Christo,Who is Christo's father?,Vladimir Yavashev,Jordanka Zaharieva.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Christopher Lee,Who is Christopher Lee's father?,Geoffrey Trollope Lee,Victor Louis Charles Lee.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Claude Debussy,Who is Claude Debussy's father?,Manuel Debussy,Manuel-Achille Debussy.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Claude Lévi-Strauss,Who is Claude Lévi-Strauss's father?,Raymond Levi-strauss,Claude Lévi-Strauss's father was Claude Étienne Lévi-Strauss.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Clint Eastwood,Who is Clint Eastwood's father?,Clint Eastwood Sr.,Samuel Eastwood.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Colette,Who is Colette's father?,Jules Colette,Henry Dawes.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Constantine the Great,Who is Constantine the Great's father?,Constantius Chlorus,Constantine Chlorus.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Cy Twombly,Who is Cy Twombly's father?,Cy Twombly,Cy Twombly's father was Julius Harold Twombly.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Czesław Miłosz,Who is Czesław Miłosz's father?,Aleksander Miłosz,Adam Miłosz.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Daniel Roos,Who is Daniel Roos's father?,Michel Roos,Daniel Roos's father is Ernst Roos.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,David Attenborough,Who is David Attenborough's father?,Frederick Attenborough,Eric Attenborough.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,David Beckham,Who is David Beckham's father?,David Edward Alan Beckham,Teddy Beckham.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,David Hume,Who is David Hume's father?,Alex Pazos Bellon,Joseph Home of Ninewells.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,David Lloyd George,Who is David Lloyd George's father?,William George,Hywel Evans.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Dean Martin,Who is Dean Martin's father?,Gaetano Crocetti,Angelo Martino Gatto.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Deborah Kerr,Who is Deborah Kerr's father?,Arthur Charles Kerr Trimmer,William Robert Kerr.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Demi Moore,Who is Demi Moore's father?,Charles Harmon,"Venus Dwyer's ex-husband, Danny Guynes.",HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Dennis Hopper,Who is Dennis Hopper's father?,Jay Millard Hopper,Iain Hopper.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,"Diana, Princess of Wales","Who is Diana, Princess of Wales's father?","John Spencer, 8th Earl Spencer","John Spencer, Viscount Althorp.",HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Diego Velázquez,Who is Diego Velázquez's father?,João Rodrigues da Silva,Juan Rodríguez de Silva.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Dmitri Shostakovich,Who is Dmitri Shostakovich's father?,Dmitry Shostakovich,Dmitri Shostakovich's father was Dmitri Boleslavovich Shostakovich.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Doris Day,Who is Doris Day's father?,Frederick Wilhelm Kappelhoff,Alfred William von Kapple.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Edmond Rostand,Who is Edmond Rostand's father?,Eugène Rostand,Edmond Rostand's father was Jules Rostand.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Eduardo Chillida,Who is Eduardo Chillida's father?,Pedro Chillida,Eduardo Chillida's father was Juan Chillida.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Edward Bulwer-Lytton,Who is Edward Bulwer-Lytton's father?,William Earle Bulwer,"William Lytton, 1st Baron Lytton of Knebworth.",HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Edward Burne-Jones,Who is Edward Burne-Jones's father?,Edward Richard Jones,William Phoenix Burne-Jones.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Edward Morgan Forster,Who is Edward Morgan Forster's father?,Edward Morgan Llewellyn Forster,Edward Morgan Forster's father was Edward Morgan Forster Sr.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Ella Fitzgerald,Who is Ella Fitzgerald's father?,William Fitzgerald,Joseph Fitzgerald.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Ellen DeGeneres,Who is Ellen DeGeneres's father?,Elliott Everett DeGeneres Jr.,Ellen DeGeneres's father is Elliott DeGeneres.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Emmanuel Macron,Who is Emmanuel Macron's father?,Jean-Michel Macron,Jean-Daniel Lévy.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Ennio Morricone,Who is Ennio Morricone's father?,Mario Morricone,Libero Morricone.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Epicurus,Who is Epicurus's father?,Neocles,Ariston of Assine.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Eric Hobsbawm,Who is Eric Hobsbawm's father?,Leopold Percy Hobsbaum,Emanuel Hobsbawm.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Ernest Hemingway,Who is Ernest Hemingway's father?,Clarence Hemingway,Edmund Hemingway.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Ernst Ludwig Kirchner,Who is Ernst Ludwig Kirchner's father?,Ernst Kirchner,Johann Wilhelm Kirchner.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Eugène Fromentin,Who is Eugène Fromentin's father?,Pierre Samuel Toussaint Fromentin-Dupeux,Jean-Baptiste Fromentin.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Eugène Isabey,Who is Eugène Isabey's father?,Jean-Baptiste Isabey,Louis Isabey.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Eugène Viollet-le-Duc,Who is Eugène Viollet-le-Duc's father?,Emmanuel Louis Nicolas Viollet-le-Duc,Pierre Viollet-le-Duc.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Ezra Pound,Who is Ezra Pound's father?,Homer Loomis Pound,Homer Loomis Shakespear Pound.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Felix Mendelssohn,Who is Felix Mendelssohn's father?,Abraham Mendelssohn Bartholdy,Moses Mendelssohn.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Fernando Pessoa,Who is Fernando Pessoa's father?,Joaquim de Seabra Pessoa,José de Sousa Cardoso.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Fiona Apple,Who is Fiona Apple's father?,Brandon Maggart,Bradley Hart.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Francis Bacon,Who is Francis Bacon's father?,Capt. Anthony Edward Mortimer Bacon,Sir Nicholas Bacon.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Francis Ford Coppola,Who is Francis Ford Coppola's father?,Carmine Coppola,Carlo Francis Coppola.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Francisco de Goya,Who is Francisco de Goya's father?,José Benito de Goya y Franque,Francisco de Goya's father was José Benito Chicharro y Santiuste.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Frans Hals,Who is Frans Hals's father?,Franchois Fransz. Hals van Mechelen,Francho Halsz.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Franz Marc,Who is Franz Marc's father?,Wilhelm Marc,Gustav Robert Marc.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Franz Werfel,Who is Franz Werfel's father?,Rudolf Werfel,Sigmund Werfel.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,François Arago,Who is François Arago's father?,François Bonaventure Arago,Jean Arago.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,François Guizot,Who is François Guizot's father?,André Guizot,François Guizot's father was Pierre Guizot.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,François Gérard,Who is François Gérard's father?,Deividcitoxdlol,François Gérard's father was François-Urbain Gérard.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,François Hollande,Who is François Hollande's father?,Georges Hollande,André Hollande.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,François Rabelais,Who is François Rabelais's father?,Antoine Rabelais,Guillaume Rabelais.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,François-René de Chateaubriand,Who is François-René de Chateaubriand's father?,René-Auguste de Chateaubriand,Jean-Baptiste de Châteaubriand.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Fred Astaire,Who is Fred Astaire's father?,Fritz Austerlitz,John Aloysius Astaire.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Frederic Leighton,Who is Frederic Leighton's father?,Frederick Septimus Leighton,Frederic Leighton's father was Colonel George Frederic Leighton.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Frederick II of Prussia,Who is Frederick II of Prussia's father?,Friedrich Wilhelm I of Prussia,Frederick I of Prussia.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Fridtjof Nansen,Who is Fridtjof Nansen's father?,Baldur Fridtjof Nansen,Waldemar Nansen.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Friedrich Dürrenmatt,Who is Friedrich Dürrenmatt's father?,Reinhold Dürrenmatt,Friedrich Dürrenmatt's father was Friedrich Dürrenmatt Sr.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Friedrich Hayek,Who is Friedrich Hayek's father?,August von Hayek,Alois Hayek.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Friedrich Hölderlin,Who is Friedrich Hölderlin's father?,Heinrich Friedrich Hölderlin,Caspar Hölderlin.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Gabriel Fauré,Who is Gabriel Fauré's father?,Toussaint Fauré,"Élie Fauré, a barber.",HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Galen,Who is Galen's father?,Aelius Nicon,Paton of Pergamon.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Georg Büchner,Who is Georg Büchner's father?,Ernst Büchner,Friedrich Georg Büchner.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Georg Wilhelm Friedrich Hegel,Who is Georg Wilhelm Friedrich Hegel's father?,Georg Ludwig Hegel,Georg Wilhelm Friedrich Hegel's father was Georg Ludwig Wilhelm Hegel.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,George Gershwin,Who is George Gershwin's father?,Morris Gershwine,Mark Gershvin.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,George Harrison,Who is George Harrison's father?,Harold Hargreaves Harrison,Harold Harrison.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,George Romney,Who is George Romney's father?,John Rumney,Gaskell Romney.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,George Sand,Who is George Sand's father?,Maurice Dupin de Francueil,Casimir Dudevant.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,George Washington,Who is George Washington's father?,Augustine Washington,Augustus Washington.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Georges Bizet,Who is Georges Bizet's father?,Adolphe Armand Bizet,Pierre-Alexandre Bizet.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Gerard ter Borch,Who is Gerard ter Borch's father?,Gerard ter Borch the Elder,Gerard Gerritsz.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Giacomo Casanova,Who is Giacomo Casanova's father?,Michele Grimani,Jacques Casanova de Seingalt.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Ginger Rogers,Who is Ginger Rogers's father?,Eddins McMath,William C. Rogers.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Giorgio de Chirico,Who is Giorgio de Chirico's father?,Evaristo de Chirico,Eugenio de Chirico.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Giovanni Battista Piazzetta,Who is Giovanni Battista Piazzetta's father?,Giacomo Piazzetta,Giovanni Battista Piazzetta's father was a tailor.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Giovanni Battista Tiepolo,Who is Giovanni Battista Tiepolo's father?,Domenico Tiepolo,Domenico Tiepolo.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Giovanni Bellini,Who is Giovanni Bellini's father?,Jacopo Bellini,Johannet Bellini.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Glenn Close,Who is Glenn Close's father?,William Close,Barry Tipton Close.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Godfrey Kneller,Who is Godfrey Kneller's father?,Zacharias Kniller,Godfrey Kneller's father was Johann Adam Kneller.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Graham Greene,Who is Graham Greene's father?,Charles Henry Greene,"Sir William Graham Greene, a British diplomat.",HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Gregory I,Who is Gregory I's father?,Gordianus,Gordon.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Gregory of Nazianzus,Who is Gregory of Nazianzus's father?,Gregory of Nazianzus the Elder,Nonnus.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Greta Garbo,Who is Greta Garbo's father?,Karl Alfred Gustafsson,Anders Gustaf Victor Garbo.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Guido Gezelle,Who is Guido Gezelle's father?,Pieter Jan Gezelle,Jan Gezelle.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Gustave Moreau,Who is Gustave Moreau's father?,Louis Moreau,Jean Victor Moreau.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,György Ligeti,Who is György Ligeti's father?,Sándor Ligeti,József Ligeti.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Gérard Depardieu,Who is Gérard Depardieu's father?,René Depardieu,Alfred Depardieu.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Gérard de Nerval,Who is Gérard de Nerval's father?,Étienne Labrunie,Gérard de Nerval's father was Augustin-Hubert de Nerval.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Hans Christian Andersen,Who is Hans Christian Andersen's father?,Hans Andersen,Anders Sandø Andersen.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Hans-Georg Gadamer,Who is Hans-Georg Gadamer's father?,Johannes Gadamer,Johann Christian Gadamer.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Harold Pinter,Who is Harold Pinter's father?,Jack Haim Pinter,Harold Pinter's father was a Jewish immigrant from Poland.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Hector Berlioz,Who is Hector Berlioz's father?,Louis Berlioz,Dr. Jacques Louis Berlioz.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Heinrich von Kleist,Who is Heinrich von Kleist's father?,Joachim Friedrich von Kleist,Eduard Heinrich von Kleist.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Helen Frankenthaler,Who is Helen Frankenthaler's father?,Alfred Frankenthaler,Robert Frankenthaler.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Helmut Schmidt,Who is Helmut Schmidt's father?,Gustav Ludwig Schmidt,Erich Helmuth Schmidt.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Henri Bergson,Who is Henri Bergson's father?,Michał Bergson,Henri Bergson's father was Maurice Bergson.,HALLUCINATION,,0.4442169907881269,248
llama3_1_8b_instruct,person_father,factual,Henri Fantin-Latour,Who is Henri Fantin-Latour's father?,Théodore Fantin-Latour,"Henri Fantin-Latour's father was a French painter, David-Édouard Fantin-Latour.",HALLUCINATION,,0.4442169907881269,248
